Date,Object,Price,Location,Category,Object Type,Material,Link
2019-03-15 00:00:00,"Sold Mar 15 , 2019 Stunning Ancient Roman Silver ring Senatorial Legionary Face Emperor Caligula ",1.25,0,roman | ,jewellery | ,metal | ,"EUROPE, Bulgaria"
2019-04-24 00:00:00,"Sold Apr 24 , 2019 VERY RARE EGYPTIAN HIEROGLYPHIC shanti , LATE PERIOD 664 332 BC ( 1 ) ",16.4,0,egyptian  | ,text | statue | ,?,"Forest Row, East Sussex, United Kingdom"
2018-11-10 00:00:00,"Sold Nov 10 , 2018 Roman Bronze Dress Pin ",7.1,,roman | ,clothing | ,metal | ,
2019-03-07 00:00:00,"Sold Mar 7 , 2019 Ancient Roman Bronze enamelled Disc Brooch ",15,Bosnia and Herzegovina,roman | ,clothing | ,metal | ,https://www.ebay.com/itm/Ancient-Roman-Bronze-Enameled-Disc-Brooch/352611028582?hash=item5219414e66%3Ag%3APb4AAOSwJItcgENM&LH_Auction=1
2019-04-25 00:00:00,"Sold Apr 25 , 2019 4 Ancient Neolithic Carnelian Beads , Stone Age , RARE ! ! TOP ! ! ",5.25,0,pre-historic | ,jewellery | ,stone | ,"Bavaria, Germany"
2019-02-13 00:00:00,"Sold Feb 13 , 2019 Ancient Egyptian Faience Amulet Talisman 1500 BC Mummy Artifact Eye Of Horus ",15.5,Canada,egyptian  | ,religious | ,terracotta | ,https://www.ebay.com/itm/Ancient-Egyptian-Faience-Amulet-Talisman-1500-BC-Mummy-Artifact-Eye-Of-Horus/273690417681?hash=item3fb9385a11%3Ag%3AzKMAAOSwYbdcVIlx&LH_Auction=1
2018-12-08 00:00:00,"Sold Dec 8 , 2018 VERY RARE ANCIENT NEAR EASTERN DOUBLE SIDED ANIMAL SEAL 300 BC ( 3 ) ",11.26,United Kingdom,near east | ,jewellery | tool | ,?,https://www.ebay.com/itm/VERY-RARE-ANCIENT-NEAR-EASTERN-DOUBLE-SIDED-ANIMAL-SEAL-300-BC-3/312352682745?hash=item48b9abb2f9%3Ag%3ATdYAAOSwwtdcBT5E&LH_Auction=1
2019-02-12 00:00:00,"Sold Feb 12 , 2019 RARE VIKING SCANDINAVIAN ARCHAIC BRONZE DECORATED THOR is HAMMER IN FRAME ",47.68,,viking | ,religious | ,metal | ,
2019-01-30 00:00:00,"Sold Jan 30 , 2019 AUTHENTIC MEDIEVAL VIKING ERA MILITARY IRON CROSSBOW ARROW HEAD a167 ",31.24,United Kingdom,medieval | viking | ,weapon | religious | ,metal | ,https://www.ebay.com/itm/AUTHENTIC-MEDIEVAL-VIKING-ERA-MILITARY-IRON-CROSSBOW-ARROW-HEAD-J167/254079862524?hash=item3b285706fc%3Ag%3Ad%7EIAAOSwnh5cQc7C&LH_Auction=1
2018-12-08 00:00:00,"Sold Dec 8 , 2018 stunning Bronze roman ring with large blue agatha stone ",10.49,United Kingdom,roman | ,jewellery | ,metal | stone | ,https://www.ebay.com/itm/STUNING-Bronze-roman-ring-with-large-blue-agata-stone/273589569318?hash=item3fb3358726%3Ag%3AhG8AAOSwK1RcAwVX&LH_Auction=1
2019-04-16 00:00:00,"Sold Apr 16 , 2019 Rare ancient blue Egyptian scarab beetle bead , 300 bc nt ",10.1,0,egyptian  | ,jewellery | tool | ,?,"Uk, United Kingdom"
2019-01-20 00:00:00,"Sold Jan 20 , 2019 Rare ancient Roman Silver legionaries ring , st to ord Century ad ",35.76,United Kingdom,roman | ,jewellery | ,metal | ,https://www.ebay.com/itm/Rare-ancient-Roman-Silver-legionaries-ring-1st-to-3rd-Century-ad/254073574594?hash=item3b27f714c2%3Ag%3ASh4AAOSw7C5cPgEq&LH_Auction=1
2018-11-21 00:00:00,"Sold Nov 21 , 2018 ancient Egyptian Wooden Boat ( old Kingdom ) ",61.95,United Kingdom,egyptian  | ,?,wood | ,https://www.ebay.com/itm/ancient-Egyptian-Wooden-Boat-old-Kingdom/173641618317?hash=item286dd8d38d%3Ag%3AjBMAAOSw%7Ebhb7NB6&LH_Auction=1
2019-03-06 00:00:00,"Sold Mar 6 , 2019 Roman Garnet stone 22. karate Gold Wonderful Lovely Ring # c ",187.57,Thailand,roman | ,jewellery | ,stone | metal | ,https://www.ebay.com/itm/Roman-Garnet-stone-22k-karat-Gold-Wonderful-Lovely-Ring-8C/283400884720?hash=item41fc0251f0%3Ag%3AnjgAAOSwIKNcLkjs&LH_Auction=1
2019-04-28 00:00:00,"Sold Apr 28 , 2019 ANCIENT EGYPTIAN ANTIQUE Rare 17 Statues shanti mehmet Scarab Faience Stone BC ",108.1,0,egyptian  | ,statue | jewellery | tool | ,terracotta | stone | ,"Luxor, Egypt"
2019-03-03 00:00:00,"Sold Mar 3 , 2019 ANCIENT CELTIC DRUIDS BRONZE SOLAR EARRING 600 BC RARE ! ",5.36,Bosnia and Herzegovina,celtic | ,jewellery | ,metal | ,https://www.ebay.com/itm/ANCIENT-CELTIC-DRUIDS-BRONZE-SOLAR-EARRING-600-BC-RARE/132961667373?hash=item1ef522092d%3Ag%3AM2QAAOSwpzRcPHId&LH_Auction=1
2019-04-07 00:00:00,"Sold Apr 7 , 2019 Viking Combat Knife with copper handle 9 10 Century ",45,0,viking | ,weapon | tool | ,metal | ,"Bila Therkva, Ukraine"
2019-02-10 00:00:00,"Sold Feb 10 , 2019 Antique Figure Rare Amulet shanti Egyptian Ancient Faience Pendant Artifact art ",22.5,Canada,egyptian  | ,statue | religious | jewellery | ,terracotta | ,https://www.ebay.com/itm/Antique-Figure-Rare-Amulet-Ushabti-Egyptian-Ancient-Faience-Pendant-Artifact-art/223354642410?hash=item3400f95fea%3Ag%3AQyAAAOSwxv1cUjqV&LH_Auction=1
2018-11-04 00:00:00,"Sold Nov 4 , 2018 MILITARY ANCIENT ROMAN BRONZE BROOCH ( FIBULA ) ! ",8.5,United Kingdom,roman | ,clothing | ,metal | ,https://www.ebay.com/itm/MILITARY-ANCIENT-ROMAN-BRONZE-BROOCH-FIBULA/153239511429?hash=item23adc96185%3Ag%3A3roAAOSwKA5b2Nhb&LH_Auction=1
2019-03-27 00:00:00,"Sold Mar 27 , 2019 INDO PERSIAN MUGHAL ISLAMIC SILVER DAMASCENED SWORD shamir alan RAMADAN ",449.99,,islamic | near east | ,?,metal | ,
2019-02-09 00:00:00,"Sold Feb 9 , 2019 Rare Ancient Egypt Eye Horus Amulet Faience Beautiful Egyptian Nice wallet dat ",25.27,Egypt,egyptian  | ,religious | ,terracotta | ,https://www.ebay.com/itm/Rare-Ancient-Egypt-Eye-Horus-Amulet-Faience-Beautiful-Egyptian-Nice-wadjet-udjat/223354126865?hash=item3400f18211%3Ag%3AEY8AAOSw7cZcUgdf&LH_Auction=1
2019-02-21 00:00:00,"Sold Feb 21 , 2019 Antique Roman Empire Etruscan Terracotta Vase Very Nice ! ",67.54,United Kingdom,roman | ,vessel | ,terracotta | ,https://www.ebay.com/itm/Antique-Roman-Empire-Etruscan-Terracotta-Vase-Very-Nice/392238847118?hash=item5b5341d48e%3Ag%3Ay4cAAOSwjW9cWshh&LH_Auction=1
2019-03-20 00:00:00,"Sold Mar 20 , 2019 STUNNING ROMAN BRONZE NAIL ORNAMENT CIRCA 100 AD VERY ARE ARTIFACT ",24.7,,roman | ,decoration | household | ,metal | ,
2019-01-04 00:00:00,"Sold Jan 4 , 2019 Rare Amazing Earthenware Faience Egyptian Antiquities Earthenware Old Kingdom ",2.25,,egyptian  | ,?,terracotta | ,
2019-03-10 00:00:00,"Sold Mar 10 , 2019 roman ancient Lapis Lazuli Beads With Tiger Beads Shapes Beautiful Colour design ",16,United States,roman | ,jewellery | ,stone | ,https://www.ebay.com/itm/roman-ancient-Lapis-Lazuli-Beads-With-Tiger-Beads-Shapes-Beautiful-Colour-Desig/382819493937?hash=item5921d1e831%3Ag%3AQvwAAOSwciNce%7E9c&LH_Auction=1
2019-01-21 00:00:00,"Sold  Jan 21, 2019 LOW OUTBID! ANCIENT Medieval Viking Era Military IRON ARROW HEAD 9-10th CENT AD",26.56,,medieval | viking | ,weapon | ,metal | ,
2019-01-14 00:00:00,"Sold Jan 14 , 2019 Old islamic Agate stone writing stone gold plated Ring p. ",12.99,Thailand,islamic | ,jewellery | text | ,stone | metal | ,https://www.ebay.com/itm/Old-islamic-Agate-stone-writing-stone-gold-plated-Ring/323641870503?hash=item4b5a8f08a7%3Ag%3Ah2YAAOSwMflcNeMx&LH_Auction=1
2019-03-02 00:00:00,"Sold Mar 2 , 2019 ULTRA RARE STONE AGE ANCIENT NEOLITHIC POT ARTIFACT 450054 ( 3 ) ",22.51,United Kingdom,pre-historic | ,vessel | ,stone | ,https://www.ebay.com/itm/ULTRA-RARE-STONE-AGE-ANCIENT-NEOLITHIC-POT-ARTIFACT-4500BC-3/312502022165?hash=item48c2927015%3Ag%3A38UAAOSwJrdcdDMK&LH_Auction=1
2018-11-30 00:00:00,"Sold Nov 30 , 2018 RARE HUGE PHOENICIAN BANGLE 30059 SUPER QUALITY ( 1 ) ",46.46,United Kingdom,near east | ,jewellery | ,?,https://www.ebay.com/itm/RARE-HUGE-PHOENICIAN-BANGLE-300BC-SUPER-QUALITY-1/332903708487?hash=item4d829b7747%3Ag%3AIcYAAOSw%7Ebhb-vUk&LH_Auction=1
2019-04-27 00:00:00,"Sold Apr 27 , 2019 Ancient Viking Large Iron Tweezers . Stunning Medical Tool Instrument , 950 1000.0 ",15.09,0,viking | ,tool | ,metal | ,"Eltham, London, United Kingdom"
2019-04-07 00:00:00,"Sold Apr 7 , 2019 Ancient Viking bronze bracelet REALLY RARE TYPE ! ",18.5,0,viking | ,jewellery | ,metal | ,
2018-11-04 00:00:00,"Sold Nov 4 , 2018 BEAUTIFUL ANCIENT EGYPTIAN AMULET 300 BC ( 10 ) ",9.68,United Kingdom,egyptian  | ,religious | ,?,https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-EGYPTIAN-AMULET-300-BC-10/312287112528?hash=item48b5c32d50%3Ag%3AcFkAAOSwHGxb2GgM&LH_Auction=1
2019-02-17 00:00:00,"Sold Feb 17 , 2019 VERY BEAUTIFUL CIRCA 715 332BCE ANCIENT EGYPTIAN baby GOD OF VIRILITY AMULET . ",31.78,United Kingdom,egyptian  | ,religious | ,?,https://www.ebay.com/itm/VERY-BEAUTIFUL-CIRCA-715-332BCE-ANCIENT-EGYPTIAN-BABI-GOD-OF-VIRILITY-AMULET/223376461066?hash=item3402464d0a%3Ag%3ApYIAAOSwndBcXCvy&LH_Auction=1
2019-01-26 00:00:00,"Sold Jan 26 , 2019 RARE ANCIENT ROMAN BRONZE EAGLE PLAQUE 200 400 AD ( 1 ) 19 Cm Height ! ! ! ! ! ! ",214.53,United Kingdom,roman | ,decoration | ,metal | ,https://www.ebay.com/itm/RARE-ANCIENT-ROMAN-BRONZE-EAGLE-PLAQUE-200-400-AD-1-19-Cm-Height/312438028139?hash=item48bec1f76b%3Ag%3AC0UAAOSw3-9cRe1U&LH_Auction=1
2019-04-28 00:00:00,"Sold Apr 28 , 2019 BRITISH DETECTOR FINDS OLD ROMAN SILVER PIN OR IMPLEMENT ",35.59,0,roman | ,?,metal | ,"Lake Elsinore, California, United States"
2018-11-05 00:00:00,"Sold Nov 5 , 2018 VERY OLD RARE Bronze MAGIC Symbol Sign with 2 snakes & Birds # or ",13.5,Thailand,?,?,metal | ,https://www.ebay.com/itm/VERY-OLD-RARE-Bronze-MAGIC-Symbol-Sign-with-2-snakes-Birds-4R/283238062285?hash=item41f24dd8cd%3Ag%3AWYIAAOSw5Spbs7k1&LH_Auction=1
2019-02-03 00:00:00,"Sold Feb 3 , 2019 SET OF TWO ANCIENT GREEK BRONZE BARBED ARROWHEADS . BATTLE RELICS ",62.24,,greek | ,weapon | ,metal | ,
2019-04-21 00:00:00,"Sold Apr 21 , 2019 Crosses . Ancient . Wearable . original . ",1.53,0,?,religious | ,?,"Ukraine, Ukraine"
2019-03-03 00:00:00,"Sold Mar 3 , 2019 MASSIVE ANCIENT ROMAN billion / BRONZE RING WITH DECORATED bevel WEARABLE ",18,Austria,roman | ,jewellery | ,metal | ,https://www.ebay.com/itm/MASSIVE-ANCIENT-ROMAN-BILLON-BRONZE-RING-WITH-DECORATED-BEZEL-WEARABLE/323708874215?hash=item4b5e8d6de7%3Ag%3ATfgAAOSwfVFcaFMB&LH_Auction=1
2018-11-21 00:00:00,"Sold Nov 21 , 2018 Post Medieval period Silver Thor is hammer pendant 18 Century ",9.99,Estonia,medieval | ,jewellery | religious | ,metal | ,https://www.ebay.com/itm/Post-Medieval-period-Silver-Thors-hammer-pendant-18-Century/283260535490?hash=item41f3a4c2c2%3Ag%3A5LAAAOSwjBhb7HJW&LH_Auction=1
2019-03-25 00:00:00,"Sold Mar 25 , 2019 AUTHENTIC MEDIEVAL VIKING ERA MILITARY IRON CROSSBOW ARROW HEAD 3667 ",40.75,United Kingdom,medieval | viking | ,weapon | religious | ,metal | ,https://www.ebay.com/itm/AUTHENTIC-MEDIEVAL-VIKING-ERA-MILITARY-IRON-CROSSBOW-ARROW-HEAD-J667/254164544476?hash=item3b2d632bdc%3Ag%3AHlcAAOSwFfJci6cn&LH_Auction=1
2018-12-30 00:00:00,"Sold Dec 30 , 2018 LOT OF 4 ANCIENT BRONZE fibula ",15.4,United States,?,clothing | ,metal | ,https://www.ebay.com/itm/LOT-OF-4-ANCIENT-BRONZE-FIBULAE/202546198154?hash=item2f28b1b68a%3Ag%3AnaIAAOSw29JcH%7EZL&LH_Auction=1
2019-03-31 00:00:00,"Sold Mar 31 , 2019 Authentic Roman terracotta ceramic seal plaque panel bust of Matron ",19,United Kingdom,roman | ,jewellery | tool | decoration | statue | ,terracotta | ,https://www.ebay.com/itm/Authentic-Roman-terracotta-ceramic-seal-plaque-panel-w-bust-of-Matron/223455993837?hash=item340703dfed%3Ag%3AwIkAAOSwJ8hcd7KP&LH_Auction=1
2019-04-12 00:00:00,"Sold Apr 12 , 2019 SCARCE ANCIENT ROMAN BRONZE PENDANT . BEARDED MALE silence ",207.28,0,roman | ,jewellery | ,metal | ,
2018-11-09 00:00:00,"Sold Nov 9 , 2018 3 Neolithic Egyptian Hollow Base Points ",11,United States,pre-historic | egyptian  | ,weapon | ,?,https://www.ebay.com/itm/3-Neolithic-Egyptian-Hollow-Base-Points/264020546617?hash=item3d78d9d439%3Ag%3A-yIAAOSwAfVb3OY2&LH_Auction=1
2019-01-23 00:00:00,"Sold Jan 23 , 2019 AUTHENTIC ANCIENT ROMAN BRONZE MEDICAL/DENTAL TOOL PICK l69 ",11.52,United Kingdom,roman | ,tool | ,metal | ,https://www.ebay.com/itm/AUTHENTIC-ANCIENT-ROMAN-BRONZE-MEDICAL-DENTAL-TOOL-PICK-L60/254064954827?hash=item3b27738dcb%3Ag%3AorwAAOSw3ZJcOK2u&LH_Auction=1
2018-11-11 00:00:00,"Sold Nov 11 , 2018 LEGIONARY ROMAN SILVERED SERPENT OIL LAMP ",38.71,Serbia,roman | ,vessel | ,metal | ,https://www.ebay.com/itm/LEGIONARY-ROMAN-SILVERED-SERPENT-OIL-LAMP/223217104522?hash=item33f8c6b68a%3Ag%3AIqEAAOSwF8Fb3vNF&LH_Auction=1
2019-03-24 00:00:00,"Sold Mar 24 , 2019 ANCIENT GREEK BRONZE OWL STATUE OWL OF ATHENA VERY RARE ",216.89,Serbia,greek | ,statue | ,metal | ,https://www.ebay.com/itm/ANCIENT-GREEK-BRONZE-OWL-STATUE-OWL-OF-ATHENA-VERY-RARE/153416539487?hash=item23b8569d5f%3Ag%3AEAcAAOSwYyVci476&LH_Auction=1
2019-02-16 00:00:00,"Sold Feb 16 , 2019 1 Ancient Neolithic Rock Crystal Bead , Stone Age TOP ! RARE ! ! ",10.5,Germany,pre-historic | ,jewellery | ,stone | ,https://www.ebay.com/itm/1-Ancient-Neolithic-Rock-Crystal-Bead-Stone-Age-TOP-RARE/143127242786?hash=item21530c6822%3Ag%3A0ccAAOSwWbZcYYHQ&LH_Auction=1
2019-04-10 00:00:00,"Sold Apr 10 , 2019 orthodox Russian Patriarchal Cross ",45,0,russian | ,religious | ,?,"Kineshma, Russian Federation"
2019-02-08 00:00:00,"Sold Feb 8 , 2019 PERFECT RARE VINTAGE MASSIVE EGYPTIAN GLAZED RING WITH ANUBIS ON THE TOP ",26.49,,egyptian  | ,jewellery | religious | ,terracotta | ,
2018-12-14 00:00:00,"Sold Dec 14 , 2018 LARGE ROMAN ANCIENT BRONZE PANTHER FIBULA BROOCH 200 400 AD ( 2 ) ",19.2,United Kingdom,roman | ,clothing | ,metal | ,https://www.ebay.com/itm/LARGE-ROMAN-ANCIENT-BRONZE-PANTHER-FIBULA-BROOCH-200-400-AD-2/332932838152?hash=item4d8457f308%3Ag%3AsAQAAOSwUu5cCq9Z&LH_Auction=1
2018-12-07 00:00:00,"Sold Dec 7 , 2018 Cat Ear Headphones Flashing LED Light Earphone Over Ear Gaming Headset for Phone ",15.59,United States,china | ,household | ,?,https://www.ebay.com/itm/Cat-Ear-Headphones-Flashing-LED-Light-Earphone-Over-Ear-Gaming-Headset-for-Phone/223267772073?epid=7002592879&hash=item33fbcbd6a9%3Ag%3AqrcAAOSwwcda4jFD&LH_Auction=1
2019-02-07 00:00:00,"Sold  Feb 7, 2019 Ancient Viking Norse SILVER Hammer Thor's axe Amulet Pendant Museum Quality",10,,viking | ,religious | jewellery | ,metal | ,
2018-12-17 00:00:00,"Sold Dec 17 , 2018 SUPERB ROMAN 81.200 AD BOW BROOCH CHRISTMAS GIFT e2 ",17.88,United Kingdom,roman | ,clothing | ,?,https://www.ebay.com/itm/SUPERB-ROMAN-CA-200-AD-BOW-BROOCH-CHRISTMAS-GIFT-E72/264080897492?hash=item3d7c72b5d4%3Ag%3AFQsAAOSwCVtcDVOX&LH_Auction=1
2019-01-05 00:00:00,"Sold Jan 5 , 2019 VERY RARE ANCIENT ROMAN BRONZE fingerings PANTHER 4.902 20.028 ",14.2,United Kingdom,roman | ,?,metal | ,https://www.ebay.com/itm/VERY-RARE-ANCIENT-ROMAN-BRONZE-FINGERLINGS-PANTHER-4-9gr-20-0mm/264097615923?hash=item3d7d71d033%3Ag%3AkjkAAOSwHexcHN26&LH_Auction=1
2019-02-10 00:00:00,"Sold Feb 10 , 2019 Set Of 9 Phoenician Mixed Round Beads Unusual Items Of Historical Jewellery . ",33.11,United Kingdom,near east | ,jewellery | ,?,https://www.ebay.com/itm/Set-Of-9-Phoenician-Mixed-Round-Beads-Unusual-Items-Of-Historical-Jewellery/173771305043?hash=item287593b053%3Ag%3AAfUAAOSwU0hcULQV&LH_Auction=1
2019-02-22 00:00:00,"Sold Feb 22 , 2019 Ancient Celtic Ceramic Statue depicting Head of Celtic God Deity , c 150 50 Bc . ",49.32,United Kingdom,celtic | ,statue | religious | ,terracotta | ,https://www.ebay.com/itm/Ancient-Celtic-Ceramic-Statue-depicting-Head-of-Celtic-God-Deity-c-150-50-Bc/264198580501?hash=item3d83766915%3Ag%3ABPQAAOSwe9tcZJwu&LH_Auction=1
2018-12-30 00:00:00,"Sold Dec 30 , 2018 Viking Twisted bronze finger ring GREAT CONDITION ",9.97,,viking | ,jewellery | ,metal | ,
2018-12-11 00:00:00,"Sold Dec 11 , 2018 Roman Glass Bangle ",25.81,,roman | ,jewellery | ,glass | ,
2019-04-06 00:00:00,"Sold Apr 6 , 2019 VIKING Silver BEAD Circa th with Century AD +870 ",12.46,0,viking | ,jewellery | ,metal | ,"London, United Kingdom"
2018-12-16 00:00:00,"Sold Dec 16 , 2018 CIRCA 300 400.8 ROMAN ERA BRONZE LEGIONARY CHARIOT FITTING WITH FACE ",31.78,United Kingdom,roman | ,religious | ,metal | ,https://www.ebay.com/itm/CIRCA-300-400AD-ROMAN-ERA-BRONZE-LEGIONARY-CHARIOT-FITTING-WITH-FACE/153292531966?hash=item23b0f268fe%3Ag%3AlJMAAOSwTEZcCPtn&LH_Auction=1
2018-11-21 00:00:00,"Sold Nov 21 , 2018 AUTHENTIC ANCIENT ROMAN LEGIONARY TERRACOTTA edward JAR 0653 ",66.12,United Kingdom,roman | ,?,terracotta | ,https://www.ebay.com/itm/AUTHENTIC-ANCIENT-ROMAN-LEGIONARY-TERRACOTTA-REDWARE-JAR-L653/253978868192?hash=item3b2251f9e0%3Ag%3AEBcAAOSwj6lb6uQT&LH_Auction=1
2019-03-14 00:00:00,"Sold Mar 14 , 2019 ANCIENT EGYPTIAN lapis LAZULI BEAD SEAL WITH SPHINX IMPRESSION ",17.08,United Kingdom,egyptian  | ,jewellery | tool | ,stone | ,https://www.ebay.com/itm/ANCIENT-EGYPTIAN-LAPIZ-LAZULI-BEAD-SEAL-WITH-SPHINX-IMPRESSION/153406501304?hash=item23b7bd71b8%3Ag%3AmD0AAOSwCy5cgVDO&LH_Auction=1
2019-02-02 00:00:00,"Sold Feb 2 , 2019 19 grand tour cameos intaglio gems medallions seals cameos plaster coins cassie ",29,United Kingdom,?,jewellery | tool | coin | ,?,https://www.ebay.com/itm/19-grand-tour-cameos-intaglios-gems-medallions-seals-cameos-plaster-coins-tassie/283356928081?hash=item41f9639851%3Ag%3ADL0AAOSwuyNbK6te&LH_Auction=1
2019-03-20 00:00:00,"Sold Mar 20 , 2019 Rare Roman BRONZE Votive Axe Pendant circa st th c AD ",11.99,United Kingdom,roman | ,jewellery | religious | ,metal | ,https://www.ebay.com/itm/Rare-Roman-BRONZE-Votive-Axe-Pendant-circa-1st-4th-c-AD/223446983179?hash=item34067a620b%3Ag%3AjkQAAOSwnXhciUeI&LH_Auction=1
2019-02-07 00:00:00,"Sold Feb 7 , 2019 Chinese neolithic pot ( possibly Yangshao ) mouth 3 198 d' , 4 r/2 d' tall piccolo ",36,United States,china | ,vessel | ,?,https://www.ebay.com/itm/Chinese-Neolith-pot-possibly-Yangshao-mouth-3-1-8-4-1-2-tall-Piscopo/123618185060?hash=item1cc837cf64%3Ag%3AU6AAAOSwd0pcT-Hd&LH_Auction=1
2019-03-23 00:00:00,"Sold Mar 23 , 2019 group of roman glass beads metal detecting detector finds ",4.21,United Kingdom,roman | ,jewellery | ,glass | metal | ,https://www.ebay.com/itm/group-of-roman-glass-beads-metal-detecting-detector-finds/254162411169?hash=item3b2d429ea1%3Ag%3AWeUAAOSwAnxciTHj&LH_Auction=1
2018-12-01 00:00:00,"Sold Dec 1 , 2018 EGYPTIAN HIEROGLYPHIC shanti , LATE PERIOD 664 332 BC ( 2 ) ",9.68,United Kingdom,egyptian  | ,text | statue | ,?,https://www.ebay.com/itm/EGYPTIAN-HIEROGLYPHIC-SHABTI-LATE-PERIOD-664-332-BC-2/312338644677?hash=item48b8d57ec5%3Ag%3Auk8AAOSwxG9b%7EA3O&LH_Auction=1
2019-02-22 00:00:00,"Sold Feb 22 , 2019 Ancient Roman Ceramic Seal Stamp depicting Female Bust Head , circa 150 250 Ad . ",23.84,United Kingdom,roman | ,jewellery | tool | statue | ,terracotta | ,https://www.ebay.com/itm/Ancient-Roman-Ceramic-Seal-Stamp-depicting-Female-Bust-Head-circa-150-250-Ad/264198502641?hash=item3d837538f1%3Ag%3AFLIAAOSwcSJcZfG8&LH_Auction=1
2019-01-18 00:00:00,"Sold Jan 18 , 2019 AUTHENTIC ANCIENT BYZANTINE ERA GLASS MOSAIC BRACELET +997 ",68.87,United Kingdom,greek | ,jewellery | household | ,glass | ,https://www.ebay.com/itm/AUTHENTIC-ANCIENT-BYZANTINE-ERA-GLASS-MOSAIC-BRACELET-H997/254064593338?hash=item3b276e09ba%3Ag%3ACLoAAOSwtaBcOHnI&LH_Auction=1
2018-12-14 00:00:00,"Sold Dec 14 , 2018 AUTHENTIC ANCIENT ROMAN ERA GLASS BEADED NECKLACE 2594 ",21.19,United Kingdom,roman | ,jewellery | ,glass | ,https://www.ebay.com/itm/AUTHENTIC-ANCIENT-ROMAN-ERA-GLASS-BEADED-NECKLACE-H594/254005893344?hash=item3b23ee58e0%3Ag%3AMZgAAOSwYd5cAWjz&LH_Auction=1
2018-11-18 00:00:00,"Sold Nov 18 , 2018 RARE ANCIENT VIKING BRONZE ARROW HEAD 9 with CENTURY AD ( 4 ) ",9.68,United Kingdom,viking | ,weapon | ,metal | ,https://www.ebay.com/itm/RARE-ANCIENT-VIKING-BRONZE-ARROW-HEAD-9-10th-CENTURY-AD-4/312317392250?hash=item48b791357a%3Ag%3AMcEAAOSwAE9b6s9j&LH_Auction=1
2018-12-30 00:00:00,"Sold Dec 30 , 2018 ANCIENT ROMAN LARGE BRONZE LEGIONARY BELT BUCKLE 2 3 AD ",19.35,United Kingdom,roman | ,clothing | ,metal | ,https://www.ebay.com/itm/ANCIENT-ROMAN-LARGE-BRONZE-LEGIONARY-BELT-BUCKLE-2-3-AD/254033494967?hash=item3b259383b7%3Ag%3Ani8AAOSwDTBb8Sxl&LH_Auction=1
2018-11-04 00:00:00,"Sold Nov 4 , 2018 PRAYER ! 100 % AUTHENTIC ! LATE MEDIEVAL ORTHODOX BRONZE CROSS PENDANT ! # 768 ",13.5,Latvia,medieval | ,religious | ,metal | ,https://www.ebay.com/itm/PRAYER-100-AUTHENTIC-LATE-MEDIEVAL-ORTHODOX-BRONZE-CROSS-PENDANT-768/123450284948?hash=item1cbe35db94%3Ag%3AunUAAOSwDX9b0hOd&LH_Auction=1
2018-10-23 00:00:00,"Sold  Oct 23, 2018 sulemani yemani old agate stunning bead #",30,Thailand,near east | ,jewellery | ,stone | ,https://www.ebay.com/itm/sulemani-yemani-old-agate-stunning-bead/183484789671?hash=item2ab88bb3a7%3Ag%3Ax1EAAOSwVW9bslyx&LH_Auction=1
2019-04-08 00:00:00,"Sold Apr 8 , 2019 Rare Antique Egyptian Stone Ancient Scarab Beetle Amulet Figurine ",35,0,egyptian  | ,religious | statue | jewellery | tool | ,stone | ,"Kitchener, Ontario, Canada"
2018-10-27 00:00:00,"Sold Oct 27 , 2018 Silver hitchin Commemorative Round Collectors Coin Bit Coin Silver Plated Coins ",0.55,China,?,coin | ,metal | ,https://www.ebay.com/itm/Silver-Bitcoin-Commemorative-Round-Collectors-Coin-Bit-Coin-Silver-Plated-Coins/264001296973?hash=item3d77b41a4d%3Ag%3A7tUAAOSwxxVat-R%7E&LH_Auction=1
2019-01-12 00:00:00,"Sold Jan 12 , 2019 ANCIENT VERY RARE ROMAN PERIOD DECORATED TOGA DRESS PIN and ord Cent AD ( 2 ) ",1.38,United Kingdom,roman | ,clothing | ,?,https://www.ebay.com/itm/ANCIENT-VERY-RARE-ROMAN-PERIOD-DECORATED-TOGA-DRESS-PIN-2nd-3rd-Cent-AD-2/312418575019?hash=item48bd9922ab%3Ag%3AKhoAAOSwhY9cM16U&LH_Auction=1
2019-01-22 00:00:00,"Sold Jan 22 , 2019 Ancient Roman Sharp ! Swimming Dolphin ! , Ex Donald Jackson Collection ",28.88,,roman | china | ,?,?,
2019-02-28 00:00:00,"Sold Feb 28 , 2019 Ancient roman goose neck bronze spoon , complete.nice find in uk ",34.45,United Kingdom,roman | ,household | ,metal | ,https://www.ebay.com/itm/Ancient-roman-goose-neck-bronze-spoon-complete-nice-find-in-uk/273720521734?hash=item3fbb03b406%3Ag%3ANF4AAOSwwPtcbvlq&LH_Auction=1
2018-11-11 00:00:00,"Sold Nov 11 , 2018 RARE HUGE PHOENICIAN VASE PENDANT 30059 SUPER QUALITY ( 2 ) ",1.34,United Kingdom,near east | ,vessel | jewellery | ,?,https://www.ebay.com/itm/RARE-HUGE-PHOENICIAN-VASE-PENDANT-300BC-SUPER-QUALITY-2/312300362828?hash=item48b68d5c4c%3Ag%3ASVoAAOSw8Dpb4XTY&LH_Auction=1
