" 2018 Superb Large Roman Bronze Appliqué  Head C3rd/4th Cent AD","roman",,,,,,
" 2018  ROMAN  APPLIQUE","roman",,,,,,
" 2018 Rare Ancient VIKING SILVER PENDNANT 9-10 AD century ARTIFACT Magnificent","viking",,,,,,
" 2018 VIKING ERA NORSE BRONZE MOUNT"," ENTWINED BEASTS"," RARE","viking",,,,
" 2018 ANCIENT GREEK HELLENISTIC CA.1000 BC  TERRACOTTA DOG - CHRISTMAS GIFT - E26","greek",,,,,,
" 2018 PRE COLUMBIAN “UFO” STONE NEOLITHIC ENIGMA OJUELOS AMAZING","america",,,,,,
" 2018 MEDIEVAL ISLAMIC WORLD ASTR0N0MY- ASTR0L0GY EXTREMELY RARE.570 GR.120X170MM","islamic",,,,,,
" 2018 Lot of Roman KNlFES  - Warriors Relics Metal Detector Found circa 100 AD (+315)","roman",,,,,,
" 2018 Ancient Roman Bronze Head of Goddess Fragment 8.1gr 18.1mm","roman",,,,,,
" 2018 ancient Viking bell  REALLY  ancient music  perfect Save !! REALLY  BEL !","viking",,,,,,
" 2018 ROMAN ANCIENT BRONZE EROTIC APPLIQUE- 200-400 AD (4)","roman",,,,,,
" 2018 Lot of 5 roman terra sigillata fragment","roman",,,,,,
" 2018 RUSSIAN OLD ANCIENT ARTIFACT SILVER PRNDANT SAINT GEORGE KILLING THE DRAGON","russian",,,,,,
" 2018 SUPERB ANCIENT CELTIC BRONZE DECORATION - 300/200 BC - RARE","celt",,,,,,
" 2018 AN AMAZING ROMAN ROUND MOUNT SILVER APPLIQUE WITH GOLD AND BLACK NIELLO CIRCA 20","roman",,,,,,
" 2018 Roman Terracotta Pot Rare Ancient Artifact","roman",,,,,,
" 2018 VERY RARE ANCIENT ROMAN ZOOMORPHIC DOUBLE HEADED ANIMAL TORC","roman",,,,,,
" 2018 Rare Ancient Egyptian Blue Stone ISIS - Old Kingdom (c. 2686–2181 BCE )","egyptian",,,,,,
" 2018 RARE ANCIENT EGYPTIAN GLAZED FAIENCE TRIAD ICON. LARGE","egyptian",,,,,,
" 2018 VERY RARE ANCIENT ROMAN BRONZE FINGERLINGS WITH HUGE FROG  5.7gr  23.0mm","roman",,,,,,
" 2019 VERY RARE ANCIENT ROMAN BRONZE FINGERLINGS - PANTHER 5.6gr 21.1mm","roman",,,,,,
" 2018 Very good bronze icons Kievan Rus Vikings 12-13 AD № 479/1.","viking",,,,,,
" 2019 WONDERFUL 300 BC ANCIENT BLUE ENCRUSTED TUBES ROMAN GLASS 5 STRAND WHOLESALE LOT","roman",,,,,,
" 2018 Egyptian Artifact Bought In Spain (1978). Unknown Value","egyptian",,,,,,
" 2019 Amazing Ancient Rare Roman Sterling Silver Magnificent Quality","roman",,,,,,
" 2018 Roman Lapis Lazuli Beautiful Nacklaces Very Rare Beautiful Color Good Shapes","roman",,,,,,
" 2018 Ancient Roman Bronze Piece of  Game Knucklebone Game Fortuna  L=40x25x20mm 63gr","roman",,,,,,
" 2018 Viking Bronze God Odin Attachment","viking",,,,,,
" 2018 GREEK SILVER PHALLIC JEWELRY ARTIFACT","greek",,,,,,
" 2018 GENUINE Ancient Viking DECORATED BRONZE clean the ear from sulfur","viking",,,,,,
" 2018 A Group of Ancient Metal Artefacts"," from the Middle East (2)","near east",,,,,
" 2018 Mixed Artifact Lot Roman"," Medieval etc.","roman",,,,,
" 2018 Saber of a cavalry warrior"," Khazar kaganat"," 7- 9 century AD","khazar",,,,
" 2018 SIGNED 2003 HARDBACK REPRINT OF TOWNSEND'S BIRDSTONES OF THE N. AMERICAN INDIAN","america",,,,,,
" 2018 HIGHLY UNUSUAL - CIRCA 660-330BC - ANCIENT EGYPTIAN TOKEN","egyptian",,,,,,
" 2019 DECORATED ! SAHARIAN Neolithic Terracotta POT - 170 mm diameter x 130 mm height","pre-historic",,,,,,
" 2018 RARE ANCIENT EGYPTIAN PHARAOHS Antiques Eye of HORUS Goddess EGYPT STONE BC","egyptian",,,,,,
" 2018 ANCIENT GREEK BRONZE GOD POSEIDON MOUNT DECORATION - 400/300 BC - RARE","greek",,,,,,
" 2018 Antique Vintage Rare Roman Silver Very Nice","roman",,,,,,
" 2018 VERY RARE-GREEK BRONZE AGE LARGE HANDLE CIRCA 2500-1500 BC - AUTHENTIC ARTIFACT","bronze age",,,,,,
" 2018 INTERESTING OLD EGYPTIAN STYLE FIGURAL CANDLE HOLDER - VERY RARE - L@@K","egyptian",,,,,,
" 2018 Rare Ancient Egyptian Queen Hatshepsut With Horus (18th Dynasty)","egyptian",,,,,,
" 2018 VERY RARE ANCIENT ROMAN BRONZE FINGERLINGS WITH GOD OF LOVE /ERMES 4.6gr 25.2mm","roman",,,,,,
" 2018 Lot of Roman KNlFES  - Warriors Relics Metal Detector Found circa 100 AD (+246)","roman",,,,,,
" 2018 Ancient Viking iron knives 9-12 century","viking",,,,,,
" 2018 RARE 3000 BC Asian Alien Carving Stone Age Neolithic Ancient Artifact Hongshan A","pre-historic",,,,,,
" 2018 Ancient Roman Lapis lazuli Stone Eagle bird Stone  # 6F","roman",,,,,,
" 2018 Roman Bronze Head","roman",,,,,,
" 2018 Glass Grand Tour intaglio cameo roman paste souvenir james tassie Neoclassical","roman",,,,,,
" 2018 Greek Olpe"," black-glazed terracotta"," Apulia"," Magna Graecia"," ca. 3rd century BC","greek",,
" 2018 EGYPTIAN ANTIQUES ANTIQUITIES Nefertiti Akhenaten Wife Sculpture 1370-1336 BC","egyptian",,,,,,
" 2018 ANCIENT ROMAN BRONZE HORSE HARNESS PART","roman",,,,,,
" 2018 STUNNING ANCIENT GREEK BRONZE LONG STRAP END CIRCA 300-100 BC","greek",,,,,,
" 2018 18-24 K Gold Plated Replicas of PRE COLUMBIAN jewlery","america",,,,,,
" 2019 Rare Ancient Egyptian Black Basalt Priest Hor (23d Dynasty)","egyptian",,,,,,
" 2018 Colorful Group of 3 Sahara Neolithic Artifacts - Authentic","pre-historic",,,,,,
" 2018 VERY FINE MUSEUM WORTHY ANTIQUE PLATE PERSIANS ISLAMIC SILVER INLAID COPPER TRAY","near east",,,,,,
" 2018 VERY RARE ANCIENT EGYPTIAN GLAZED WOODEN PANEL WITH PAINTED SCENE","egyptian",,,,,,
" 2019 RARE ANCIENT GANDHARA BRONZE BIRD NICE QUALITY (1)","indus",,,,,,
" 2018 ANTIQUE EGYPTIAN STONE FRAGMENT WITH PROFILE FACE GRAFFITED","DRAWINGS","egyptian",,,,,
" 2019 Ancient Egyptian Faience and Roman Glass Jewelry with natural stone  HENDIN COA","egyptian",,,,,,
" 2018 Roman iron stylus"," 1st - 3rd century AD - RARE ARTIFACT","roman",,,,,
" 2018 ANCIENT ROMAN BRONZE DECORATION WITH FINE DETAILS - 100 AD","roman",,,,,,
" 2018 ANCIENT ROMAN DECORATED SALT/PEPPER POT WITH PICTORIAL SCENE 2nd-3rd Cent AD (1)","roman",,,,,,
" 2018 LOW OUTBID1$!! MEGA BIG 120 PCS!! VIKING-MEDEVIL-BYNZTANTINE-ROMAN VALUE 6000$!!","viking",,,,,,
" 2018  FLINT 'THAMES' PICK (BRITSH) MESOLITHIC/ NEOLITHIC","pre-historic",,,,,,
" 2019 PAIR OF FINE AUTHENTIC POLISHED CELTS FROM OLD CHICAGO ARTIFACT COLLECTION","celt",,,,,,
" 2018 RARE NEOLITHIC"," STONE AGE SCRAPER FROM THE BALKANS+++","pre-historic",,,,,
" 2018 Pre Columbian Mayan Figural Human head Tilatilco authentic see my other auctions","america",,,,,,
" 2018 BRITISH FOUND ANCIENT ROMAN LEGIONARY FITTING. NICE PATINA","roman",,,,,,
" 2018 Antique 18thC authentic Original Ottoman Turkish Waistcoat Vest","islamic",,,,,,
" 2019 Old agate comeo fantastic stunning roman agate comeo","roman",,,,,,
" 2018 AUTHENTIC ANCIENT ROMAN LEGIONARY TERRACOTTA LID W/ HANDLE HOLES -  L752","roman",,,,,,
" 2018 VERY RARE SHAPE ANCIENT GREEK LEAD SLING SHOT BULLET VERY INTEREST.40.7 GR.42M","greek",,,,,,
" 2019 Roman Old Unique Rare Lapis lazuli Stone Chess Piece     #8L","roman",,,,,,
" 2018 ANCIENT LATE ROMAN"," BYZANTINE BRONZE THIMBLE 4-6 AD","byzantine",,,,,
" 2018 Bronze Roman Dog","roman",,,,,,
" 2019 NINE RARE CELTIC CHAIN MAIL ARMOR FRAGMENTS FROM A CELTIC WARRIOR ACCOUNTREMENT!","celt",,,,,,
" 2018 Rare Ancient Egyptian Royal Relief Fragment  of a Woman","egyptian",,,,,,
" 2019 330 - A.D.URBS ROMA CONSTANTINE I Romulus Remus Twins She-Wolf Rome! #H18094","roman",,,,,,
" 2018 Amazing Roman Bronze Fire Starter Depicting Horse","roman",,,,,,
" 2019 viking bronze silvered pipe Tobacco artifact Stunning beautiful rare type","viking",,,,,,
" 2018 ROMAN BRONZE CROWN APPLIQUE","roman",,,,,,
" 2018 ancient Viking small bronze bell REALLY ancient","viking",,,,,,
" 2018 RARE NEOLITHIC GREY-Brown STONE COMPACT SCRAPER FROM THE BALKANS+++AS FOUND+++","pre-historic",,,,,,
" 2018 VERY RARE UNCERTAIN  SILVER OTTOMAN APPLIQUE WITH RARE STONES.95","7 GR.98 MM","islamic",,,,,
" 2018 LOT OF 3pcs. ROMAN PERIOD IRON KNIVES"," TOP CONDITION+++","roman",,,,,
" 2018 VIKING HACK SILVER DIRHAM","found in SKARSTEIN","Norway-800-900 A.D.(viking site)","viking",,,,
" 2018 Very fine Genuine Roman bronze tweezers","roman",,,,,,
" 2018 Primitive Antique Ottoman Brass-Carved NOON+STAR Hand Coffee Grinder 19th #06","islamic",,,,,,
" 2018 ANCIENT ROMAN AND CELTIC BRONZE ARTIFACT FRAGMENT FIND A METAL DETECTOR","celt",,,,,,
" 2018 34# Old Rare Antique Beautiful Yemeni Dress Jewish Work"," Embroidered 100 Years","islamic",,,,,
" 2018 Funeral Casket Nameplate Greek","greek",,,,,,
" 2018 4800Y.O: GREAT AX 115mms DANISH STONE AGE NEOLITHIC FLINT SINGLE GRAVE CULTURE","pre-historic",,,,,,
" 2018 Ancient Celtic Bronze Armlet","celt",,,,,,
" 2018 Amyzing rare roman lapiz lazuli old lion amuelt","roman",,,,,,
" 2018 EGYPTIAN ANTIQUES ANTIQUITIES Seated Cat Bastet Ubaste Bast 2290-2665 BCE","egyptian",,,,,,
" 2018 Lot Roman Glass Patina Ancient Fragment Israel","near east",,,,,,
" 2018 STUNNING LOT OF 5 ROMAN IRON ARTIFACTS CIRCA 200-400 AD","roman",,,,,,
" 2018 5500Y.O: GREAT AX TRAPEZOID 69mms STONE AGE NEOLITHIC EUROPEAN MICHELSBERG CULT","pre-historic",,,,,,
" 2018 ANCIENT ROMAN BRONZE- IMPRESSIVE LOT ARTIFACTS- 100/300 A.D.","roman",,,,,,
" 2018 ANCIENT ROMAN DECORATED SALT/PEPPER POT 2nd-3rd Cent AD (1)","roman",,,,,,
" 2018 Large Rare Ancient Egyptian Faience Pharaoh (945-715 BC.)","egyptian",,,,,,
" 2019 Large Islamic Art Print • Framed Print Of Mecca In Beautiful Frame","islamic",,,,,,
" 2018 ANCIENT ROMAN DECORATED SALT/PEPPER POT 2nd-3rd Cent AD (1)","roman",,,,,,
" 2018 Ancient Roman Bronze Legionary Large Aplique","roman",,,,,,
" 2019 ANCIENT ROMAN BRONZE APPLIQUE","roman",,,,,,
" 2018 Roman Queen Old Beautiful Carved Face Unique Agate piece   # 6x","roman",,,,,,
" 2018 119. Roman Silver Bird","roman",,,,,,
" 2018 CIRCA 100BC-100AD ANCIENT INDO-SCYTHIAN BRONZE HORSE MOUNT","celt",,,,,,
" 2018 Lot of 3 Ancient bronze bells Viking Kievan Rus 9-13 century AD","viking",,,,,,
" 2018 VIKING CA.900 AD ARCHAIC BRONZE FIRE STARTER - GOD ODIN AND HIS 2 RAVENS - 11","viking",,,,,,
" 2018 ROMAN ANCIENT KING & QUEEN 2 CARNELIAN INTAGLIO  STONES     # 7A","roman",,,,,,
" 2018 MASSIVE-BRONZE AGE ANCIENT GREEK BRONZE AX CA 2500-1500 BC","bronze age",,,,,,
" 2018 Large Roman Bronze Strigil","roman",,,,,,
" 2018 Ancient roman bronze latch Circa 300 AD  13.6 grams","roman",,,,,,
" 2018 LOT OF 3pcs. ANCIENT ROMAN IRON KNIVES"," WELL CLEANED AND PRESERVED+++","roman",,,,,
" 2018 VERY INTEREST ANCIENT GREEK OR ROMAN BRONZE "," FORK ?","greek",,,,,
" 2018 Superb Rare Roman Zoomorphic Animals Head Piece Cuttlery C1st 3rd Cent AD","roman",,,,,,
" 2019 Rare piece of ancient Egyptian civilization","egyptian",,,,,,
" 2018 INTERESTING VIKING ARCHAIC CA.900 AD OPEN-WORK BRONZE FIRE STARTER WITH IRON BAR","viking",,,,,,
" 2018 ATTRACTIVE INDUS VALLEY ARCHAIC CA.3000 BC TERRACOTTA HORSE GIFT CHRISTMAS E4","indus",,,,,,
" 2019 FINE ANTIQUE ITALIAN GRAND TOUR GEORGIAN BRONZE INKWELL .C.1820/ ( DATED 1687 ?)","renaissance",,,,,,
" 2018 LOT OF 3pcs. ANCIENT ROMAN IRON KNIVES"," WELL CLEANED AND PRESERVED++","roman",,,,,
" 2018 AUTHENTIC ANCIENT GREEK ERA BRONZE D@GGER W/ HANDLE - L727","greek",,,,,,
" 2019 Large Roman Bronze Candle Holder","roman",,,,,,
" 2018 Ancient Roman Bronze Head of Goddess Fragment 8.1gr 18.1mm","roman",,,,,,
" 2018 LOT OF ANCIENT GREEK & ROMAN BRONZE ARTIFACTS FROM 500 BC TO 300 AD","greek",,,,,,
" 2018 Amazing rare Coptic Egyptian papyrus Lot of 2 in Greek and Latin","egyptian",,,,,,
" 2018 ANCIENT ROMAN BRONZE CHARIOT APPLIQUE HEAD OF MARS 1 - 3rd CENTURY AD - B23","roman",,,,,,
" 2018 ancient Viking Large bell Sea shell REALLY ancient","viking",,,,,,
" 2018 Rare Ancient Egyptian Osiris Limestone   Relief (m. 36 BC-30 BC)","egyptian",,,,,,
" 2018 Franklin Mint"," The Fighting Men of the American Revolution - New York Officer","america",,,,,
" 2018 Roman Bronze Hanging Incense Burner","roman",,,,,,
" 2018 Painted Roman Villa Wall Plaster 79 A.D Pompeii","roman",,,,,,
" 2018 #5 Ancient Roman 100-375AD","roman",,,,,,
" 2018 8 MOJAVE DESERT LAKE MANIX PALEOLITHIC  STONE NEOLITHIC ARTIFACTS COLLECTION","pre-historic",,,,,,
" 2018 Franklin Mint"," The Fighting Men of the American Revolution - Maryland Private","america",,,,,
" 2018 Roman Bronze Mouse Miniature","roman",,,,,,
" 2018 Franklin Mint"," The Fighting Men of the American Revolution - New Hampshire Prvt","america",,,,,
" 2019 Rare Anubis God Hieroglyph Relief Egyptian Antiques Wall Art CIRCA 2055–1650 BC","egyptian",,,,,,
" 2018 RARE GREEK SIGNS EMBLEMS ON METAL 3 1/4 BY 2 1/8","greek",,,,,,
" 2018 GREEK ARCHAIC SILVER STARTER WITH 2 DOLPHINS RV PUNCHED SQUARE - GIFT -22","greek",,,,,,
" 2018 ancient Egyptian Wooden Boat (old Kingdom)","egyptian",,,,,,
" 2018 LOT OF 2 BRONZE ROMAN  APPLICATIONS","roman",,,,,,
" 2018 Ancient Art Roman King Riding Horse natural Turquoise Beautiful Stone #W2","roman",,,,,,
" 2018 ROMAN LEAD MOUNT WITH UNUSUAL MARKINGS FOUND NEAR BASILLICA","roman",,,,,,
" 2018 ANTIQUE Viking KIEVAN RUS' Fragment Soldier's or Horse's uniform BRONZE Ukraine","viking",,,,,,
" 2018 Rare Ancient Egyptian Scribe - Old Kingdom (2494-2345 BC)","egyptian",,,,,,
" 2019 Saber of a cavalry warrior"," Khazar kaganat"," 7- 9 century AD","khazar",,,,
" 2018 VIKING ANCIENT ARTIFACT BRONZE SMALL BUCKWHEAT WITH EAGLE","viking",,,,,,
" 2018 Celtic Bronze decoration in form heart.Mector detector find","celt",,,,,,
" 2018 فيروز الإيراني  Persian  Turquoise","near east",,,,,,
" 2018 Amazing Roman Bronze Fire Starter Depicting Horse","roman",,,,,,
" 2018 SUPERB PAIR OF ANCIENT ROMAN BRONZE MYSTERY ISIS CULT MOUNTS  - 100/200 AD -RARE","roman",,,,,,
" 2018 Greek old stone horse chess playing","greek",,,,,,
" 2018 Rare Ancient Egyptian Relief Limestone  Of Horus(c. 1478–1458 BC )","egyptian",,,,,,
" 2018 NICE LOT OF TERRACOTTA AND PORCELAIN FRAGMENTS FROM ROMAN PERIOD TO 1900 AD","roman",,,,,,
" 2018 ROMAN KING OLD FACE ENGRAVED AGATE STONE RARE PIECE     # 5M","roman",,,,,,
" 2018 Rare ancient Egyptian Stone Boat (old Kingdom)","egyptian",,,,,,
" 2018 STUNNING LOT OF BRONZE ARTIFACTS FROM BRONZE AGE 2500 BC TO 1000 AD","bronze age",,,,,,
" 2018 VERY FINE MUSEUM WORTHY ANTIQUE PLATE PERSIANS ISLAMIC SILVER INLAID COPPER TRAY","near east",,,,,,
" 2018 Old Roman Lapis lazuli Stone Lovely Chess Piece   # 5z","roman",,,,,,
" 2018 A266. Roman style bronze decoration. Head of ram","roman",,,,,,
" 2018 2500 BC Asian Alien Carving Stone Age Neolithic Ancient Artifact Siberia Russian","russian",,,,,,
" 2018 RARE ANCIENT GANDHARA BRONZE BIRD NICE QUALITY (3)","indus",,,,,,
" 2018 Ancient Rome bronze artifact 1-2 century","roman",,,,,,
" 2019  AUTHENTIC ANCIENT ROMAN ERA CERAMIC BARIELEF","roman",,,,,,
" 2019 ancient Viking small bell Sea shell REALLY ancient","viking",,,,,,
" 2019 LOW OUTBID1$!! VIKING 6PCS CHROSSES  BRONZE ENAMAL"," VALUE 1200$!!","viking",,,,,
" 2018 Old Rare Roman King & Queen Face Engraved made in Amber  # 7R","roman",,,,,,
" 2018 ROMAN Artifact - Bronze Handle - Circa 200-300 AD               /609","roman",,,,,,
" 2018 Medium sized Sahara Neolithic celt",6," heavy duty"," some color","celt",,,
" 2018 Ancient Roman Bronze Legionary Large Aplique","roman",,,,,,
" 2018 LOT OF 21 ARTIFACTS"," ANCIENT"," ROMAN"," MEDIEVAL"," OLD"," METAL DETECTOR FINDS"," EUROPE","roman"
" 2018 LOT OF 8 ANCIENT GREEK AND ROMAN LEAD SLING SHOTS BULLETS CIRCA 300 BC-300 AD","greek",,,,,,
" 2019 LOT OF 5  ANCIENT ROMAN MILITARY APLIQUES","roman",,,,,,
" 2018 Ancient Egyptian Blue Anubis  (c.3100-c.2890 BC)","egyptian",,,,,,
" 2018 SCARCE ANCIENT ROMAN BRONZE MOUNT. LEGIONARY EAGLE AQUILLA","roman",,,,,,
" 2019 ROMAN ARCHAIC BRONZE MAKE UP SPATULA - RARE - WEARABLE","roman",,,,,,
" 2018 DETECTOR FINDS ANCIENT ROMAN BRONZE MILLITARY MOUNT","roman",,,,,,
" 2018 NICE LOT OF 18 ANCIENT ROMAN BRONZE ARTIFACTS APPLIQUES 2 - 4th CENTURY AD -D222","roman",,,,,,
" 2018 SUPERB ANCIENT ROMAN BRONZE FLY DECORATION / CHILD TOY? - 100/200 AD - RARE!","roman",,,,,,
" 2018 LOW OUTBID !! Authentic Medieval Viking Era WOOD WINDOW Viking symbols","viking",,,,,,
" 2018 COLLECTION OF 25 AUTHENTIC NEW MEXICO ARTIFACTS SURFACE COLLECTED IN THE 1960'S","america",,,,,,
" 2018 Rare Ancient Egyptian Scribe - Old Kingdom (2494-2345 BC)","egyptian",,,,,,
" 2018 UNKNOWN GREEK OR ROMAN BRONZE LEAD & IRON CONICAL ARTIFACT","greek",,,,,,
" 2018 LOT OF 21 ARTIFACTS"," ANCIENT"," ROMAN"," MEDIEVAL"," OLD"," METAL DETECTOR FINDS"," EUROPE","roman"
" 2018 20. Roman Egzagia","roman",,,,,,
" 2018 ANCIENT ROMAN TERRACOTTA TERRASIGILLATA FRAGMENT","roman",,,,,,
" 2018 Rare Ancient Egyptian Faience Seated Horus 650-530 BC","egyptian",,,,,,
" 2018 Early Antique Persian Solid Silver Tazza Compote Centerpiece 4 Signatures 950g","near east",,,,,,
" 2018 Tip top  Egyptian faience face","egyptian",,,,,,
" 2018 Rare Roman Terracotta Pot Ancient Artifact","roman",,,,,,
" 2018 281-261 BC Seleucid Kingdom Antiochus I Soter Ancient Greek Silver Tetradrachm F","greek",,,,,,
" 2019 Islamic Decorated Gold Strip","islamic",,,,,,
" 2018 Roman artifacts"," lot 52 parts","roman",,,,,
" 2018 Ancient Scythian Artifact - c. 7th - 4th Century BC.","celt",,,,,,
" 2018 Roman Old Carved Face Engraved Lapis lazuli stone    # 6F","roman",,,,,,
" 2018 Egyptian coffin Sarcophagus With Mummy Large Hand made 18","egyptian",,,,,,
" 2018 ANCIENT EGYPTIAN GLAZED FAIENCE HEAD OF AHKENATON RARE","egyptian",,,,,,
" 2018 MUSEUM QUALITY INDUS VALLEY PAINTED PLATE CIRCA 1900-1000 BC","indus",,,,,,
" 2018 Outstanding Byzantine Silver ICON of  SAINT - WARRIOR  circa 1200 AD  (+337)","byzantine",,,,,,
" 2018 312-281 BC Seleucid Kingdom"," Seleucus I Ancient Greek Silver Tetradrachm VF","greek",,,,,
" 2019 RARE ANCIENT GANDHARA BRONZE BIRD NICE QUALITY (2)","indus",,,,,,
" 2018 RARE VIKING ARCHAIC CA.900 AD BRONZE FIRE STARTER WITH IRON BAR DEPICTING HORSE","viking",,,,,,
" 2018 SAHARIAN Neolithic Terracotta POT - 12.5 cm diameter x 8 cm height","pre-historic",,,,,,
" 2018 336-323 BC Alexander III"," the Great Ancient Greek Silver Tetradrachm","greek",,,,,
" 2018 Ancient Roman Rare Female Nake engraved  Agate stone  # 7R","roman",,,,,,
" 2018 Otacilia Severa  AR Antoninianus Rome"," 244-246 Pudicitia seated","roman",,,,,
" 2018 BEAUTIFUL EGYPTIAN ICON SPHINX","egyptian",,,,,,
" 2019 Ancient Viking Neck Torc Snake.Cleared. (7)","viking",,,,,,
" 2018 ANCIENT ROMAN DECORATED SALT/PEPPER POT 2nd-3rd Cent AD (1)","roman",,,,,,
" 2019 ANCIENT ROMAN DECORATED SALT/PEPPER POT 2nd-3rd Cent AD (2)","roman",,,,,,
" 2019 DETECTOR FIND"," ROMAN TO MEDIEVAL",". LOT 310g","roman",,,,
" 2018 BIG ! SAHARIAN Neolithic Terracotta POT - 13 cm diameter x 16 cm height","pre-historic",,,,,,
" 2018 ANCIENT ROMAN IMPERIAL LEGIONARY BRONZE DIPLOMA FRAGMENT PART 1 OF 4 / 69/79 AD","roman",,,,,,
" 2019 GENUINE Ancient Viking DECORATED BRONZE clean the ear from sulfur","viking",,,,,,
" 2018 RARE ANCIENT GANDHARA BRONZE BIRD NICE QUALITY (1)","indus",,,,,,
" 2019 Pair of Pre-Columbian  Mayan Jadeite  Water Lily  Ear Spools Ear Flares","america",,,,,,
" 2018 31. Roman Silver Application - Elefant","roman",,,,,,
" 2018 roman intaglio very old lapiz lazuli emperor comeo","roman",,,,,,
" 2018 EGYPTIAN CA.600 BC  ARCHAIC TERRACOTTA USHBATI - GIFT CHRISTMAS -  34","egyptian",,,,,,
" 2019 RARE ANCIENT EGYPTIAN ANTIQUE Head of Akhenaten Nefertiti Daughter 1334-1300 BC","egyptian",,,,,,
" 2018 ANCIENT ROMAN BRONZE HANDLE WITH PHALLUS - 100/200 AD - 13 cm","roman",,,,,,
" 2018 Roman Rare Found Bronze Ancient Beautiful Bull With Unique Patina   #40R","roman",,,,,,
" 2018 SUPERB ANCIENT CELTIC BRONZE SOLAR DECORATION - 200 BC - RARE!","celt",,,,,,
" 2018 A very unique Authentic Greek Terracotta late 5th/4th Century B.C","greek",,,,,,
" 2018 FIVE RARE CELTIC CHAIN MAIL ARMOR FRAGMENTS FROM A CELTIC WARRIOR ACCOUNTREMENT!","celt",,,,,,
" 2019 ROMAN EMPIRE "," RARE Roman Lead EROTIC TESSERAE"," ca.100-200 A.D.+++PRIAPUS+++","roman",,,,
" 2018 ROMAN ANCIENT BRONZE APPLIQUE- 200-400 AD (2)","roman",,,,,,
" 2019 Mixed Artifact Lot Roman"," Medieval etc.","roman",,,,,
" 2018 Pre Columbian? European? Fish Carving Jade? Stone Artifact Asian? Neolithic","america",,,,,,
" 2018 21. Roman Egzagia","roman",,,,,,
" 2019 viking bronze silvered pipe Tobacco artifact Stunning beautiful rare type","viking",,,,,,
" 2019 302-281 BC Thracian Kingdom Lysimachus Ancient Greek Silver Tetradrachm","greek",,,,,,
" 2018 ANCIENT ROMAN BRONZE DECORATION !!","roman",,,,,,
" 2018 CIRCA 1800-700BC - BEAUTIFUL ANCIENT EGYPTIAN FAIENCE WINGED GODDESS ISIS","egyptian",,,,,,
" 2018 Ancient Bronze Roman Military Campaign Badge","roman",,,,,,
" 2019 CIRCA 200BC-100AD ANCIENT INDO-SCYTHIAN HIGHCT GOLD MOUNT DEPICTING MYTHIC BEAST","celt",,,,,,
" 2018 ANTIQUE INTAGLIO PEGASUS GREEK ROMAN AGATE CARNELIAN STONE RARE!!","greek",,,,,,
" 2018 Teardrop shaped roman glass Circa 100 AD  15x9x4 mm","roman",,,,,,
" 2018 110. Roman Iron Fire Starter","roman",,,,,,
" 2018 129-125 BC Seleucid King."," Demetrius II Nicator Ancient Greek Silver Tetradrachm","greek",,,,,
" 2018 AUTHENTIC ANCIENT GANDHARA DECORATED SCHIST STONE ATTENDANTS HEAD - L794","indus",,,,,,
" 2019 LOT OF 3 ANCIENT ROMAN  ITEMS","roman",,,,,,
" 2018 Viking Bronze Swastika Attachment","viking",,,,,,
" 2018 RARE VIKING SCADINAVIAN ARCHAIC CA.900 AD ODIN RIDING DRAGON MYTHOLOGICAL SCENE","viking",,,,,,
" 2018 VERY RARE ANCIENT ROMAN ZOOMORPHIC DOUBLE HEADED ANIMAL TORC","roman",,,,,,
" 2018 SL02 ANCIENT ROMAN IRON AROW HEADS x5","roman",,,,,,
" 2019 (16) Damaged Sahara Neolithic Plugs/Labrets"," Prehistoric African Artifacts","pre-historic",,,,,
" 2018 EXTREMELY RARE ROMAN MILITARY *UTERE FELIX* SILVER STRAP END WITH LEGIONARY NAME","roman",,,,,,
" 2018 Ancient Egyptian Antiquities Old Fish (716-711 BCE)","egyptian",,,,,,
" 2018 Rare Ancient Egyptian Relief Limestone  (350 BC-300 BC)","egyptian",,,,,,
" 2018 Yemen aqeeq agate carved عقيق يمني منقوش","islamic",,,,,,
" 2018 Ancient Teracotta Bird Indus Valley 800 BC NO RESERVE  #TR15368","indus",,,,,,
" 2018 Ancient Roman face bronze .100-300 AD","roman",,,,,,
" 2019 ANCIENT EGYPTIAN STONE RELIEF PANEL FRAGMENT PHAROAH DEPICTION","egyptian",,,,,,
" 2019  Rare Unique unkown egyptian king antique basalt Collection hieroglyphic","egyptian",,,,,,
" 2018 ANCIENT ROMAN STONE INTACT WITH HEAD 1.3gr 18.6mm","roman",,,,,,
" 2018 A321.Roman style bronze phalera Medusa head","roman",,,,,,
" 2018 Christie's Catalogue: Antiquities Egyptian Roman Attic Cycladic Etruscan Elamite","egyptian",,,,,,
" 2018 Antique China TOP HIGH AGED ANCIENT HAN DYNASTY JADE NOSEPLUG EARPLUG","china",,,,,,
" 2018 Authentic Ancient Antiquities MINIATURE Artifact. BRONZE ROMAN FIGURAL DOLPHIN","roman",,,,,,
" 2019 MUSEUM QUALITY CIRCA 100 BC-AD CELTIC BRONZE SCYTHE","celt",,,,,,
" 2018 ROMAN TERRACOTTA POT"," RARE ANCIENT ARTIFACT (1)","roman",,,,,
" 2018 129-125 BC Seleucid King."," Demetrius II Nicator Ancient Greek Silver Tetradrachm","greek",,,,,
" 2018 VIKING Period 4 Bronze zoomorphic linings (patches) - wolf and owls","viking",,,,,,
